age,monthly_income,employment_type,digital_txn_count,bill_payment_score,mobile_usage_score,repayment_status
37,8845,0,5,0.5255407311257162,0.5255860926993006,0
32,49650,0,124,0.09106635598747259,0.1174040623635999,0
21,28290,2,32,0.5828860015472177,0.4169069652234766,1
37,52015,1,57,0.6117379058424717,0.36080039325916924,1
23,35699,1,176,0.7287092484753526,0.18312345978451772,1
46,49252,1,144,0.7612115151654739,0.8944786247667759,1
35,38146,0,109,0.7707726882106072,0.14808783804016024,1
56,8293,0,41,0.663444393638966,0.6357393575301872,0
52,57481,1,93,0.21581118641865815,0.8901426434798877,0
52,58960,1,199,0.40423575583947935,0.9119685798632257,1
24,49398,2,167,0.7761299726143986,0.7932396998405684,1
38,51428,2,173,0.9534269834008132,0.17614113387417663,1
39,21608,1,198,0.078946964836622,0.8174314092138697,0
55,5737,1,197,0.5355366777971948,0.2765648124156246,0
34,21619,0,195,0.31252227132430643,0.922398027432509,0
53,17470,1,128,0.22539389431682977,0.7090866814238496,0
34,54863,2,78,0.505810683519715,0.7852675610088865,1
54,27372,0,94,0.6060893405565367,0.08503245350193722,1
24,21117,2,110,0.009772231419481248,0.5827651134435444,0
44,19779,2,96,0.7802065722011909,0.8211421268986796,1
49,56040,0,179,0.8198821312594476,0.8615903527724993,1
39,34294,2,162,0.965510824567933,0.028631704733641516,1
26,55411,1,118,0.18064373322469496,0.9391592325551192,0
53,26630,2,68,0.594552562360948,0.043338733302479726,1
39,45039,0,132,0.4266253734763945,0.6145186796748499,1
21,54900,0,144,0.33482785155535066,0.6933875276153121,0
25,17178,0,180,0.5656334514375047,0.1073452911679098,1
47,24935,2,51,0.7823830932235503,0.04801186560919268,1
36,52258,1,141,0.023052783445210112,0.7849121544507291,0
26,27784,0,121,0.9694001125661867,0.38467062479743397,1
33,28027,1,28,0.8098815857057108,0.10711251531512367,1
55,36008,0,135,0.7511537036455784,0.762667816387642,1
39,51631,1,103,0.7603873821805035,0.8491630701436206,1
32,6823,1,0,0.3890607096186526,0.5873861907588074,0
36,11852,1,28,0.7516205508448137,0.1612368084346456,0
30,18072,0,163,0.38677020860295763,0.015222471491490808,0
45,16133,2,178,0.8987068295747931,0.7008024813019439,1
40,20111,2,164,0.17722238330646967,0.5501396748253168,0
51,37312,2,68,0.2923474242151515,0.6507971417200795,0
24,29161,1,52,0.5513375426990761,0.8131846701995957,1
43,58384,0,123,0.3192110358872725,0.4342277769929721,0
22,44287,1,179,0.4242372452952734,0.12451546883362041,1
42,6777,0,87,0.4924226893985947,0.9399832853908264,0
57,55374,1,82,0.8563533488135087,0.5452621272468573,1
28,29014,0,11,0.5231922536086928,0.6152941190885403,1
27,19772,0,51,0.3624598486145605,0.9334114295517512,0
34,51389,0,128,0.24773616403511578,0.931583656310263,0
23,49627,1,134,0.4086759787921972,0.5720946067281736,1
36,23161,2,144,0.5157361044143699,0.2976114247214261,1
39,47264,1,126,0.7461148572032363,0.9971136340127392,1
38,12490,1,170,0.12104877617233867,0.680817089953536,0
36,59011,0,70,0.22160918823915088,0.40843667689205654,0
28,46661,0,16,0.3796540158686732,0.5598368028535897,0
53,29502,2,186,0.3603984051195146,0.41583405026802966,0
32,40757,2,2,0.39174808760521174,0.8883051522966474,0
31,46111,0,28,0.7935212646403246,0.4824993748657461,1
25,37737,2,21,0.3241544029621731,0.8235283759812472,0
47,22709,2,165,0.5018981804026647,0.840176297823004,1
32,49682,0,53,0.6239070328578965,0.8243323377352484,1
37,59279,1,106,0.23217855018360511,0.7221886124756745,0
26,13998,2,177,0.7186953871475389,0.8548777168075818,0
53,33906,0,68,0.547111319738281,0.3872295796229692,1
25,40490,2,157,0.44678116303137805,0.11466320614196035,1
48,9656,2,150,0.8097840267383138,0.8424542043725145,0
34,55477,0,119,0.243495259185182,0.49816841568734527,0
25,41901,2,46,0.8831759706143232,0.127376032527851,1
53,30735,2,148,0.5610487353667037,0.11531252218200794,1
39,57021,2,19,0.6091748793796582,0.1592423940098927,1
42,34092,1,150,0.8750589641689428,0.7509732596671058,1
25,6242,1,195,0.817582687849336,0.7108566734662811,0
22,46307,2,148,0.6015620688219003,0.20381868018488325,1
50,6831,0,20,0.7531877038481741,0.8469234181097952,0
59,55721,2,0,0.43331949023289684,0.2812947955282449,0
24,33511,2,142,0.5473777534997463,0.7929855833149475,1
53,12246,1,16,0.06207013670851114,0.4888059077349419,0
33,36467,1,50,0.08985791800004683,0.7315486825385661,0
40,23302,1,190,0.829425404186332,0.38138766307356586,1
27,8232,2,13,0.05967165568249666,0.34714059709477596,0
35,41526,2,58,0.16939912563260728,0.8413595989593323,0
43,43765,0,82,0.7958326589504415,0.03530225451406965,1
34,56507,2,49,0.001145950628256287,0.9747369472575074,0
43,15972,2,123,0.2824043288458643,0.6481795582653734,0
39,53136,1,33,0.5840386578266218,0.4324833881994421,1
49,39592,1,5,0.5954499314692966,0.6280545311504252,0
40,15683,1,108,0.7771529082294736,0.12274094645898281,1
49,28664,1,48,0.5059262544921704,0.5140524552935476,1
44,41828,1,5,0.5094018695309703,0.9850955233397977,0
38,59476,0,116,0.7253105755407004,0.23526943784670684,1
30,38172,0,117,0.4986244632662835,0.7222780990363494,1
28,23105,0,196,0.6084910865636168,0.43497137583170065,1
46,26700,1,6,0.897774068255051,0.6524581484879536,0
49,16017,1,96,0.40145100761237196,0.20488722869177545,1
30,41613,1,178,0.3851250709192222,0.4704649826176024,0
37,25594,0,117,0.0035489918647713115,0.9800927138592751,0
22,16384,1,128,0.6134262615212319,0.19528715101600957,1
26,35348,0,140,0.02977190740713198,0.6364450278487571,0
25,21448,1,170,0.5041484897283163,0.5755977487667954,1
48,14491,2,26,0.8042337890322266,0.5650515862904033,0
25,18112,0,198,0.5499210705196631,0.6151232896516171,1
38,36021,2,115,0.269636165216676,0.5022379736882281,0
46,49553,0,130,0.7861684214493713,0.016930750257658,1
40,5968,1,57,0.26971700408253885,0.9000968114631178,0
47,5368,1,88,0.7330317809458987,0.8269788274840308,0
32,13424,2,96,0.6102584551902313,0.17416768092112134,0
27,40010,1,16,0.1699962967480012,0.41327317737886904,0
23,59154,0,172,0.9051338748441857,0.7705489806935679,1
30,40851,1,100,0.2006436829571957,0.9800623153872844,0
54,30496,1,185,0.9895870741406698,0.9511370464417864,1
45,35936,0,183,0.007310488654940772,0.8993591996761742,0
55,18322,2,181,0.26348337714290304,0.15837389729913964,0
36,6469,2,28,0.19986029727419885,0.9144751060090048,0
22,42493,1,101,0.013993410170462628,0.8784449129510794,0
44,9259,0,122,0.7323679001473156,0.37694991116638954,0
30,41390,2,53,0.6934258020995963,0.39452259453626204,1
58,15292,2,26,0.7923509643549305,0.45990892195516075,1
42,31841,1,101,0.25669854646456525,0.656175630966417,0
46,33365,0,116,0.44433516708296994,0.26083561598301575,1
59,22207,2,103,0.6591135216215475,0.022948429439944684,1
47,41199,1,44,0.4397685038881436,0.14122952459724225,1
49,27912,1,113,0.6973257703179158,0.44011590757677366,1
58,41919,1,86,0.6339734084404421,0.28200256942620183,1
40,41981,1,30,0.11464780302217648,0.7645165610361319,0
47,20235,2,163,0.781043121076968,0.10669007054927138,1
40,46757,0,188,0.7206763590925183,0.9174652255548038,1
39,38547,1,36,0.6558343876174053,0.8953271799439111,1
40,53119,1,194,0.15509360627100233,0.9087568169332881,0
55,48810,2,35,0.26799644879536366,0.7396099986033267,0
22,24276,1,118,0.3931770315876004,0.1069999714835993,0
50,36923,1,4,0.2799296216564434,0.43813757136956677,0
54,10534,0,173,0.22781029067613146,0.13140537180546374,0
42,31469,1,51,0.8053576701617757,0.9876991927610826,1
23,41074,2,48,0.6382322463602024,0.3330384233986733,1
26,40670,0,5,0.5654721315502503,0.5853305418900621,0
35,37563,2,122,0.22595271085325386,0.7793930542442218,0
47,51159,0,137,0.9180765622686413,0.9206160842256454,1
30,41486,0,117,0.19118303909731627,0.75554772584136,0
29,5021,1,22,0.7949509328246771,0.6745037787662376,0
53,39268,1,144,0.9666726667052931,0.4659817820381513,1
52,46802,1,109,0.7270927292242361,0.605400133750524,1
26,20799,2,43,0.9928587751846297,0.09416380885282982,1
56,31336,1,40,0.6510511169779467,0.8839225419612625,1
22,8641,1,142,0.217460343603895,0.5437773088398854,0
49,26596,0,171,0.2038194937165113,0.0401350504349427,0
24,37959,1,185,0.32456428425547634,0.9199021256598975,0
21,18306,1,49,0.0071300202210060615,0.4893019738368687,0
39,51182,1,51,0.6816984700828346,0.8685891415610018,1
46,13587,1,69,0.2686677846278276,0.8568879542053569,0
45,36359,0,195,0.8151832322927528,0.8157515874571148,1
30,26498,1,190,0.35917265055930025,0.061403019295356076,0
35,9662,0,185,0.4799564934633127,0.24706664542420886,0
42,42094,2,150,0.9656889165603693,0.8755478724654308,1
41,46833,1,171,0.2421721230472771,0.8989910560520938,0
42,32197,1,108,0.7212540974297396,0.45806886236880606,1
56,25719,1,117,0.7551177893054172,0.44004146765420227,1
54,29665,0,108,0.22099815752363516,0.17514063388614975,0
50,48239,1,94,0.5009968366121956,0.9684107886911513,1
45,30032,1,43,0.35020192531296834,0.21313847535904318,0
48,17641,2,179,0.7719062434000892,0.19093678435076555,1
21,46964,0,66,0.6224833190290374,0.6607289701491743,1
24,35028,0,155,0.47598305486054704,0.24284430300044768,1
27,50494,2,66,0.7793632650477182,0.9387716110143898,1
29,59646,0,17,0.23515557000841703,0.010906995317794821,0
56,20651,1,154,0.7536218805843591,0.005753262323301311,1
39,13536,1,178,0.8653743120928243,0.5048768014355995,0
21,56863,2,59,0.8786215968075725,0.48806245991347197,1
30,50712,0,73,0.7836735930196038,0.16336402190091048,1
56,11273,0,48,0.40801416699826876,0.49451956297028443,0
29,11284,0,14,0.981808022717827,0.41166110516998644,0
52,30692,2,72,0.3795936438224399,0.8903295253423688,0
52,13817,1,195,0.6386253991024257,0.009253920216963474,0
26,33955,2,142,0.16107417806946867,0.9762698050329522,0
58,31555,1,178,0.9804488986363927,0.6243927642958425,1
37,25378,2,47,0.7039859218646632,0.15184344564527563,1
30,55830,1,71,0.7533775452463684,0.046760013811166234,1
47,46182,0,112,0.06577670341114461,0.5381056585592319,0
55,22127,0,128,0.7634178142206718,0.2348901659718201,1
41,54614,0,134,0.7747234292206013,0.30116553700125925,1
45,22952,2,52,0.6717727263622298,0.2451321648345136,1
48,16539,2,158,0.29190961379034364,0.6501723135725108,0
35,51761,2,17,0.4896900421608815,0.5535289621161336,1
24,51219,0,11,0.11043437130871647,0.0779744235218115,0
49,19692,1,47,0.4715870664591526,0.5265265331751754,1
29,23120,0,29,0.24382385260040484,0.7911897655632999,0
47,18334,0,96,0.34909698649408205,0.08119459082032432,0
46,33615,1,6,0.1626004084036986,0.88973897623042,0
39,12903,1,91,0.23005436774689703,0.5783066494477291,0
48,33527,1,112,0.07656864182011625,0.9506244692703166,0
37,20629,1,2,0.9199013664369213,0.14814121772237565,0
40,22740,0,106,0.5304106879754034,0.9935649993533152,1
59,38782,2,62,0.3967419712627397,0.6442728659696768,0
43,31708,0,133,0.5350292127687839,0.5674941994810628,1
52,15860,1,101,0.6282932284815527,0.5152796241120854,1
53,22438,2,14,0.9218787933693491,0.023654373098312753,1
25,6764,2,198,0.17869295228631332,0.9396391915495781,0
54,11009,0,170,0.2955524986352176,0.6439944728541983,0
31,25842,0,90,0.9757893363441147,0.09162648449929123,1
23,47372,0,80,0.3711929866485244,0.020952170294524897,0
53,53780,2,145,0.022561650757327634,0.05078363923675133,0
31,38435,2,149,0.1476434926371588,0.6093957634322407,0
36,8370,2,60,0.026338701748552018,0.6140154148945852,0
38,43744,1,119,0.9899231424207284,0.4996672917814411,1
50,55546,1,60,0.27887084899122305,0.30676582065295155,0
30,25454,0,52,0.923542756936226,0.5317427316146414,1
38,46381,2,25,0.9958862757597158,0.5163018208762579,1
58,43367,0,114,0.5998412211431142,0.019415559876565625,1
39,8650,2,39,0.033196315065561754,0.28246923032749804,0
56,50117,0,87,0.08159163038692696,0.05318534146714948,0
33,30708,1,115,0.48158905510787775,0.9001547514476554,1
23,47662,2,135,0.40617201291148597,0.7252231627851354,1
30,57772,1,20,0.6061773057817677,0.9961151701929123,1
58,8190,2,42,0.43884780971136395,0.3021712633052879,0
21,53113,0,20,0.9340768492714844,0.8784858477569103,1
47,13789,2,130,0.5347397154135111,0.6030542679324817,0
28,37125,1,30,0.6937260614624422,0.4531254069036049,1
37,38159,2,154,0.8964852726424966,0.2225731112886351,1
29,22459,0,26,0.14687187583320738,0.7383921652861428,0
26,40418,2,72,0.22973465411852856,0.9041407489043,0
45,51368,1,184,0.10731866047401506,0.23530839807537074,0
59,52085,0,96,0.13963839922991228,0.17539033497361256,0
48,23768,1,160,0.5125839669342331,0.696221915004867,1
53,54961,2,89,0.321179258967464,0.9769731627255192,0
57,20563,1,43,0.4231728395267549,0.749955101104078,1
29,32885,2,42,0.9824898317940618,0.2845807390476489,1
38,26885,0,30,0.1567043477959481,0.41995542414778564,0
41,11895,1,116,0.5408120707980756,0.3843176354583717,0
22,55311,1,192,0.09887115505365096,0.8520950180470455,0
58,28958,2,75,0.3184963132638786,0.7713707788722238,0
56,6531,1,144,0.5275259236745986,0.5889754347615201,0
57,10481,1,142,0.9466317459653377,0.27495911039690324,0
35,28932,0,33,0.391228221283483,0.9379885277220562,0
48,26360,2,79,0.06490669621466982,0.6533152247691466,0
38,59847,2,3,0.38816144796031693,0.9704766464417824,0
54,48642,0,71,0.14574117587397772,0.5801170330420308,0
42,29829,0,97,0.2299896132914453,0.821192758363614,0
31,24932,2,109,0.6180906231649904,0.8131053793945268,1
33,43931,0,27,0.06742386620368168,0.3373287768335921,0
24,43032,0,129,0.46472375625003737,0.9640207229572282,1
42,55383,0,16,0.6094615860107644,0.02194146759756399,1
27,20890,2,57,0.4218583923674969,0.7687109087674142,1
44,23807,0,126,0.01912635062373036,0.9655570857640439,0
24,16767,1,8,0.9855193569028654,0.33890820328372284,0
48,13071,1,30,0.3671157673405353,0.648110587790972,0
35,58413,2,193,0.7785771869332669,0.5622232498442106,1
21,31149,0,87,0.32564649218745323,0.7615073096765237,0
23,20540,1,61,0.47501675699341883,0.8661779216450524,1
34,40676,2,18,0.38846364261099653,0.603044569299548,0
58,9712,1,80,0.3425392295096077,0.8159045863814569,0
21,31201,0,106,0.021851377207778744,0.3122855758892552,0
58,49958,2,54,0.3600209378545035,0.22858705870481688,0
58,58035,1,155,0.88948999039953,0.4306676895328402,1
41,24899,2,111,0.6903933385936837,0.6777365995807832,1
49,24787,1,122,0.14542285909543984,0.18724694893872362,0
25,25982,1,177,0.5911550046227392,0.6803521921518915,1
30,59160,0,64,0.8922308599488715,0.3940936485720673,1
48,27606,0,123,0.7000340409648554,0.7955752738926319,1
41,15150,1,2,0.14868439235669673,0.0368358171033033,0
27,25393,2,179,0.8678324967344967,0.6679826378293945,1
23,56887,2,137,0.3015440132888654,0.6498223366499677,0
40,42259,0,20,0.4540761443123418,0.9409354761253144,1
39,51687,1,36,0.5261427596891464,0.7133675535640704,1
55,51936,0,14,0.8505066043781953,0.7963018964232812,1
24,32750,1,86,0.9316074951476611,0.9045910158531684,1
25,13593,1,119,0.929652877790556,0.6750519182919879,0
21,22358,0,136,0.00795418127854064,0.2901536349599746,0
24,21607,2,43,0.9218884855854572,0.8697737995835221,1
32,42381,0,38,0.054386966001572334,0.7475781194759751,0
47,29811,1,132,0.26577365681743537,0.4244376040008935,0
43,33074,0,24,0.5149878547278329,0.7105291726499621,1
45,25595,2,55,0.47992568900439403,0.8676888771811421,1
41,49194,2,120,0.604709793887392,0.9756521313912715,1
44,54377,1,89,0.4794462287370058,0.9523515039590553,1
45,31853,0,63,0.9343756796404208,0.3253278267641415,1
52,13183,2,199,0.240548848214587,0.42169371371818176,0
52,25661,0,179,0.27402469403848584,0.10953660497737128,0
25,55493,2,88,0.9207379356930562,0.24754428701804598,1
56,58188,1,111,0.07673951374525623,0.8824212084869503,0
59,46169,1,75,0.6095608219048099,0.36084992627935897,1
36,41495,0,136,0.6817359520656108,0.6205526585948811,1
53,18703,1,137,0.5055417234297395,0.6659656183070333,1
41,58080,2,9,0.6942318788231372,0.781829275143312,0
29,35815,1,61,0.172754646011967,0.18280003024563096,0
26,34565,2,89,0.8526322327715399,0.3048131346144355,1
55,56955,2,59,0.14002568946988558,0.4483363414581806,0
59,27942,1,146,0.4008124443157497,0.36484106123827353,1
42,47986,2,106,0.0752576013082058,0.9829052328596898,0
25,38161,2,37,0.5452110788174002,0.8349408032137124,1
43,53760,0,133,0.6697458074256392,0.47968675462048604,1
37,46803,0,142,0.9412216350952906,0.8792686260864679,1
32,14716,0,46,0.7393361958960009,0.3476529475832968,0
43,46563,1,172,0.5411029164541511,0.7858283238902646,1
36,38349,0,132,0.9326170171703337,0.22367559810645365,1
23,52098,2,77,0.47843683804087656,0.7723220452263659,1
50,47899,1,52,0.5612056530988694,0.45645340319572836,1
42,5132,1,193,0.5960985276700957,0.10749932099224235,0
29,56990,1,61,0.40997972588656684,0.2732624545555823,1
49,52752,1,22,0.8384826905658241,0.4022746240235646,1
57,8385,2,43,0.18517593884505912,0.7492929116644371,0
43,41538,2,51,0.554842190371608,0.07298271473095086,1
33,40036,0,45,0.722233256187194,0.6595469950926396,1
52,38743,1,146,0.9039761718765772,0.7160136409328436,1
43,45373,0,83,0.8839183964342784,0.6539213699257515,1
37,12213,2,46,0.5087402894301419,0.7606696381675556,0
41,49223,1,90,0.6431614511633417,0.1781686160228383,1
22,31119,2,51,0.394237736129301,0.5871033550630373,0
57,7835,0,23,0.4681777628802003,0.9411449472038799,0
26,7738,2,144,0.9062657925730495,0.6107842698045377,0
38,47317,1,88,0.930703993192474,0.611336346952953,1
50,9134,1,173,0.8954140580670197,0.736439642113269,0
42,30892,0,63,0.13837086181363822,0.33320423212585903,0
53,44601,1,118,0.8500840213306362,0.7004759013215406,1
50,13353,2,155,0.9483637310214803,0.9162338333132151,0
37,20690,2,177,0.3612496945736047,0.010895473025342994,0
52,6909,2,63,0.5186462894216692,0.8701130411088653,0
34,30703,2,155,0.7790952558129959,0.2186183312588591,1
30,19496,0,85,0.5620781375656487,0.4559232737003752,1
56,17062,2,55,0.9934835217062494,0.852347800952638,1
54,14850,0,58,0.45571336515682836,0.823912127456629,0
29,32701,2,132,0.7139427112073776,0.8919274781260559,1
48,39731,0,181,0.7925911401965442,0.9404167926325261,1
31,10153,2,171,0.49410041575843944,0.4471569567717586,0
34,15481,2,169,0.8569838057113758,0.6563638108010069,1
59,38734,0,199,0.5461545912071964,0.3904784405261067,1
39,5889,1,124,0.4116507968016314,0.3507167174921658,0
35,24445,1,184,0.10782367385194702,0.4315954105976695,0
48,11461,1,46,0.3934135763504242,0.743076134782676,0
44,43934,0,120,0.7339364547332842,0.5014407471415528,1
28,33205,1,152,0.9212864116801073,0.814059674448342,1
29,28351,1,101,0.2516794038603103,0.7452184771961559,0
53,21006,0,43,0.3552355173305026,0.020478461124399328,0
53,49149,1,14,0.1539609941044262,0.6302381571061616,0
39,54112,1,104,0.6907228942289688,0.43657112330859105,1
23,15940,1,50,0.9601884300099253,0.4566289891511416,1
30,16258,0,52,0.6409522198481755,0.8183730538698947,1
21,29485,0,33,0.6170765300062263,0.5476079860846768,1
49,28763,1,123,0.5534899305004339,0.8856218234589471,1
54,45048,1,76,0.08845574068553652,0.7128055923916904,0
33,6067,0,135,0.7295038264293836,0.5528400087640528,0
21,25607,1,122,0.6020495435493508,0.7545379761511037,1
54,48883,0,69,0.661476768856287,0.0383490509254073,1
49,14018,1,20,0.8988110930274216,0.027083654828207737,0
33,53521,0,107,0.7839607870610179,0.08334932692085206,1
49,51946,2,107,0.7809152521545261,0.43756532514714264,1
59,20187,2,134,0.9271837688793476,0.2354501456269431,1
44,42375,0,89,0.9899349514629996,0.9842612944157846,1
46,8985,2,78,0.5812827319610596,0.5422901390113669,0
37,48052,1,183,0.10888161603116575,0.6624157460811585,0
27,24563,0,176,0.4591299077754364,0.27882013624669666,1
33,52322,0,41,0.7876011464616444,0.3217969085876088,1
25,42306,1,150,0.02772532476184919,0.3354619141411559,0
46,56514,1,51,0.05688743835614907,0.6987357051503006,0
23,23608,0,101,0.06715778238282133,0.4737062076893085,0
27,44139,1,104,0.7310357583283108,0.5176836525300744,1
59,6726,0,78,0.5011666285631721,0.5920029821593453,0
21,31582,1,111,0.3688979435205936,0.768811656238217,0
37,10791,0,180,0.10561704526173599,0.09036974851247814,0
45,13458,1,103,0.7322402502058891,0.7768739122188216,0
23,22221,1,15,0.3210198105508997,0.5632350688751798,0
35,53506,2,95,0.2653240700646672,0.6690954448552572,0
49,25968,2,36,0.6523192015535509,0.327551764840762,1
52,22070,2,145,0.5590108925968418,0.40938683681644916,1
46,32937,1,147,0.3624106418133016,0.23116581965392025,0
36,54508,0,45,0.6414874708055881,0.9792999974174053,1
45,46831,1,1,0.2712215203841182,0.49700297251031667,0
48,47933,2,118,0.7948302616043268,0.9960769157965979,1
29,52307,1,86,0.22931895030765392,0.48978597806126634,0
21,53340,2,93,0.15883769538201564,0.21975126438406734,0
49,42415,2,190,0.7824394094988749,0.5074523967368567,1
42,47770,0,2,0.7078920306979332,0.0395955717990778,0
36,25802,0,173,0.18263897570179843,0.9047698014219513,0
27,48601,2,110,0.11624575268993798,0.8185502511944411,0
34,15420,2,176,0.8383990884866921,0.7258205206942847,1
49,11642,1,0,0.776598482196688,0.60982671544246,0
39,24775,2,104,0.32725737369966423,0.5798342336703631,0
39,33754,1,21,0.6581974082133667,0.9967282140794629,1
22,48310,2,141,0.1241601865478108,0.27799743401993793,0
35,9357,0,172,0.5070476590476781,0.779684365365578,0
23,26263,0,133,0.018730292060419873,0.5814047702136574,0
31,59471,2,64,0.39160188092155546,0.9758805437588852,0
50,53367,1,20,0.07484282147140509,0.8278031832982524,0
38,18201,1,3,0.4751471801568825,0.9985251129895927,0
22,7739,1,130,0.42168164685289433,0.5883249944624463,0
52,18231,2,112,0.444385026638056,0.20454395754493504,1
28,47278,2,29,0.04533130204799407,0.5036870356947338,0
42,47495,0,30,0.3616163412818324,0.7111111340505746,0
26,26168,0,161,0.7564838490999165,0.7743603861815881,1
32,37624,2,19,0.3689143733536201,0.0005099890159435683,0
56,15635,0,53,0.7151719526095807,0.505027088502294,1
35,14964,1,125,0.36947872363373324,0.23523457997064656,0
48,32785,1,152,0.42323944149018644,0.8749118332547884,1
38,34510,2,14,0.5638921128292661,0.15290544405022855,1
22,22261,1,165,0.9506819368070825,0.6664562495748334,1
33,24254,2,150,0.10886044664665517,0.26606219032492484,0
35,16392,1,179,0.03291376866117368,0.35654214321427224,0
40,17336,2,193,0.6079571838100452,0.9405592607568448,1
49,16939,1,184,0.9490970889284264,0.24044812540807947,1
49,32412,1,56,0.9897231325547149,0.09500276182293066,1
23,21676,0,78,0.4841642473920018,0.06928490144422583,1
39,14843,0,179,0.46808162108509843,0.5046151100994621,0
23,50591,0,162,0.6449637707451962,0.641711482284288,1
34,30112,0,13,0.5556347572049698,0.3272936435708872,1
24,35598,0,90,0.6340880576141181,0.6902597417930808,1
31,40454,0,13,0.8739994255378942,0.061033718573237805,1
51,38001,2,98,0.7463061694876093,0.8573346449228768,1
52,32228,2,32,0.49687739168679557,0.8165672097392378,1
47,19429,0,179,0.4618644590001696,0.9854962713920856,1
50,23758,2,0,0.639601748513116,0.9365049809018454,0
22,7272,0,33,0.4557062844202975,0.3561971639189281,0
29,22350,2,18,0.45777935126563984,0.39927538401557716,1
48,55041,1,151,0.016305901786504817,0.7459648474782595,0
51,58015,2,3,0.17406413740730842,0.1340827719549832,0
54,27538,2,163,0.48851363999575304,0.31401471024483485,1
35,8400,2,76,0.8226534590503691,0.11854093697564827,0
45,20371,1,57,0.27872700672712414,0.4548864490728314,0
56,42310,0,159,0.522643433131149,0.5520042798853176,1
28,41291,2,136,0.3449620847592322,0.2111604699627524,0
29,23147,2,102,0.10480398953958903,0.026631686914105,0
57,8291,1,66,0.9582984830713006,0.7193558317505231,0
59,40256,0,115,0.8546738702503017,0.02000516442616851,1
52,15892,2,147,0.07849242446690641,0.9734026089283562,0
37,39326,1,119,0.7197872624682846,0.22160725674239545,1
55,42458,0,189,0.3475799043575002,0.6639000921162911,0
57,43889,0,185,0.9948498070617926,0.43475172623998914,1
39,56428,2,21,0.3023985198289777,0.0596738603371072,0
49,49966,2,111,0.23873844536259992,0.47218360663446746,0
27,42207,2,194,0.5678905483054052,0.5167606342967996,1
48,55255,2,74,0.8351261633432041,0.8546832080928685,1
29,45288,1,175,0.192518871819798,0.7323490696478979,0
48,30995,1,135,0.7094027697193312,0.07930247475338636,1
26,10409,2,142,0.061406583141121684,0.20916268343226507,0
49,47438,0,31,0.9189347431104973,0.3118876842149477,1
37,49874,2,180,0.08107491614729878,0.11640768646481947,0
36,49702,0,66,0.9142313763441625,0.45689907091449056,1
43,34823,0,3,0.4908072494527028,0.9843091908625355,0
51,12869,0,29,0.44809111279591984,0.5146127912377616,0
23,40724,1,12,0.9733070795003765,0.7418821683231693,1
41,27401,0,20,0.9903841776982191,0.6829377976993461,1
46,30958,0,40,0.650178125961012,0.849911435092138,1
56,15766,1,120,0.1271192918570485,0.21572349046560946,0
57,24768,0,18,0.5061700856552025,0.7538262616930282,1
42,35794,0,47,0.5291631009556624,0.8813552403057495,1
32,31145,2,85,0.5144464281353097,0.17150982298024275,1
33,15086,0,62,0.5694918385200097,0.34680221978800374,1
31,48203,0,147,0.01872471379439067,0.9701017643315615,0
36,31442,0,191,0.7112272814705024,0.7807878459797924,1
28,21412,0,36,0.712394301952988,0.28259083253753237,1
22,30596,0,30,0.11546977517788792,0.563941769644487,0
50,15255,1,73,0.5702394424458007,0.4043261228494788,1
50,47406,0,145,0.5683611824357746,0.4899651763271299,1
32,45524,0,106,0.6824504201904001,0.3551661913907085,1
30,28332,1,102,0.08539769213508108,0.2793310185303406,0
31,49624,1,109,0.6265033072660964,0.6747630413914187,1
35,20764,0,19,0.2807519507463412,0.7785418150861175,0
36,32563,0,138,0.5070029904961719,0.8739571227473448,1
37,27139,0,85,0.7733235527040767,0.15532996731818804,1
46,41370,2,43,0.7056459363630133,0.8228555236452406,1
22,10062,2,81,0.11890301767799338,0.25480082447706354,0
32,49645,0,63,0.5911847871160733,0.42733638991005063,1
46,12244,1,121,0.9691165309407386,0.9014436858492466,0
43,11372,0,161,0.15676943733500226,0.454503600982602,0
38,44873,1,86,0.8529070877254149,0.1970635340443162,1
52,24965,1,64,0.7025480805537769,0.1598686552371178,1
58,56914,1,54,0.7740033129097597,0.4729837666521338,1
23,49997,0,73,0.28195832714264546,0.7626724239765541,0
58,21956,0,116,0.28788892937984245,0.9972051439743013,0
23,45473,1,128,0.9060194557764881,0.7874086284309019,1
50,18894,2,165,0.35983203209255865,0.8770119589428536,0
21,50048,2,136,0.06301539069281048,0.747832360934888,0
50,38382,2,94,0.60059670357945,0.895435100756106,1
52,9050,1,198,0.12481766904184266,0.07629354331391325,0
48,21709,0,144,0.7965962414079082,0.9299315989816455,1
41,20722,1,98,0.6417464425010574,0.39640615372565613,1
33,57892,2,111,0.8747265052212082,0.9216142232804446,1
47,20210,0,51,0.7848372497826352,0.07573283745947557,1
56,54510,1,145,0.11211364833819615,0.7152429571211358,0
27,41545,1,190,0.3810706764344223,0.7356887486702045,0
42,43674,2,32,0.7745602499145873,0.9969108892977727,1
30,39489,1,3,0.41734147326632576,0.7688552706898137,0
59,22733,0,86,0.9723654847799783,0.3825737058156067,1
35,25080,2,74,0.7357404498934492,0.5572485516185454,1
35,41664,2,179,0.015499916690321025,0.36655093816659023,0
24,58412,0,8,0.8799856915608364,0.19601864530485813,0
52,44709,2,63,0.1008047848685576,0.24850232750227352,0
43,51232,1,29,0.14052372418008585,0.22201053427432094,0
